Map Document;MXD Path;DataFrame Name;DataFrame Description;Data Name;Layer name;Layer Datasource;DB User
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.AreaHydrography;AreaHydrography;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.AreaHydrography;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;N/A2;NHD HIGH-RES DATASETS 1:24k;N/A;N/A
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;N/A2;NHD Statewide Water Features;N/A;N/A
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;ENVGIS.NHD_point;NHD Points;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.NHD_point;envgis@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;ENVGIS.NHD_waterbodies;NHD Waterbodies;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.NHD_waterbodies;envgis@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;ENVGIS.NHD_flowline;NHD Flowlines;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.NHD_flowline;envgis@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;ENVGIS.NHD_Area;NHD Areas;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.NHD_Area;envgis@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;ENVGIS.NHD_SubBasins;NHD SubBasins;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.NHD_SubBasins;envgis@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;N/A2;BASE MAP DATA;N/A;N/A
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;N/A2;Reference Markers;N/A;N/A
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 60,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 60,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 30,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 30,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 14,999;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 14,999;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 8,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 8,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 4,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.MajorHighway;NYS Routes;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.MajorHighway;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.StreetsSimple;Local Roads;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.StreetsSimple;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.PostalBoundary;Zip Codes;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.PostalBoundary;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.DOTRegions;DOT Regions;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.DOTRegions;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.DOTResidencies;DOT Residency Boundaries;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.DOTResidencies;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;FW.CountyShoreline;County;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.CountyShoreline;agsdev01@osd4host.sde
envviewer_wvmoap134_backup.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\envviewer_wvmoap134_backup.mxd;Layers;None;ENVGIS.DEC_regions;DEC Regions;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.DEC_regions;envgis@osd4host.sde
FAE.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FAE.mxd;Layers;None;GIS.FederalAidEligibleRoads;Federal Aid Eligible Roads;C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.FederalAidEligibleRoads;agsdev01@osd4host.sde
FAEG.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FAEG.mxd;Layers;None;GIS.FederalAidEligibleRoads;Federal Aid Eligible Roads;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\agsdev01@osd4host.sde\GIS.FederalAidEligibleRoads;agsdev01@osd4host.sde
FDR Structures.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FDR Structures.mxd;Layers;None;GIS.FDRStructures;FDR Structures;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.FDRStructures;agsdev01@osd4host.sde
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;Century_Link_NAP;Century_Link_NAP;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\Century_Link_NAP;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;DANC_NAP;DANC_NAP;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\DANC_NAP;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;ION_NAP;ION_NAP;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\ION_NAP;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;NYeNet_NAP;NYeNet_NAP;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\NYeNet_NAP;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;NYS_Circuits;NYS_Circuits;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\NYS_Circuits;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;Wayne_Co_NAP;Wayne_Co_NAP;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\Wayne_Co_NAP;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;DOTFacility;DOTFacility;\\s2im33\DOT Data\GIS\FrameworkPortable\Landmarks\DOTFacility.shp;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;NYeNet_Conduit;NYeNet_Conduit;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\NYeNet_Conduit;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;Fiber_Routes;Fiber_Routes;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\Fiber_Routes;N/A
FiberOptic.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FiberOptic.mxd;Layers;None;PA_Fiber;PA_Fiber;E:\Projects\FiberOptic\Final_Fiber_Data.gdb\PA_Fiber;N/A
FindPlace.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\FindPlace.mxd;Layers;None;Place;Place;\\s2im33\dot data\GIS\Environmental\Environmental_FGDB\New_York_Linears.gdb\Place;N/A
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.DOT_Facility;STORM OPERATIONAL STATUS;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.DOT_Facility;DCagsdev01@osd4host.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.Salt_Fuel_locations;Salt Fuel Locations;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.Salt_Fuel_locations;ags02@gisphost.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;SALT - BULK;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;PRE-TREATED SALT;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;SNOW & ICE ABRASIVES;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;SALT BRINE;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;MAG-CHLORIDE - LIQUID;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;MAG-CHLOR - LIQUID OBPE;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;CAL CHLORIDE - LIQUID;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
maintviewer - Copy.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer - Copy.mxd;Layers;None;FW.DOTRegions;DOT Regions;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\FW.DOTRegions;DCagsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.DOT_Facility;Storm Operational Status;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.DOT_Facility;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.Salt_Fuel_locations;Salt Fuel Locations;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.Salt_Fuel_locations;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.SV_STKPL_STATUS_DEV;SALT - BULK;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_DEV;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.SV_STKPL_STATUS_DEV;PRE-TREATED SALT;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_DEV;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.SV_STKPL_STATUS_DEV;SNOW & ICE ABRASIVES;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_DEV;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.SV_STKPL_STATUS_DEV;SALT BRINE;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_DEV;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.SV_STKPL_STATUS_DEV;MAG-CHLORIDE - LIQUID;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_DEV;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.SV_STKPL_STATUS_DEV;MAG-CHLOR - LIQUID OBPE;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_DEV;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;GIS.SV_STKPL_STATUS_DEV;CAL CHLORIDE - LIQUID;C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_agsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_DEV;DC_agsdev01@osd4host.sde
maintviewer.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer.mxd;Layers;None;FW.DOTRegions;DOT Regions;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\FW.DOTRegions;DCagsdev01@osd4host.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.DOT_Facility;STORM OPERATIONAL STATUS;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.DOT_Facility;DCagsdev01@osd4host.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.Salt_Fuel_locations;Salt Fuel Locations;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.Salt_Fuel_locations;ags02@gisphost.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.SV_STKPL_STATUS;SALT - BULK;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.SV_STKPL_STATUS;ags02@gisphost.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.SV_STKPL_STATUS;PRE-TREATED SALT;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.SV_STKPL_STATUS;ags02@gisphost.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.SV_STKPL_STATUS;SNOW & ICE ABRASIVES;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.SV_STKPL_STATUS;ags02@gisphost.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.SV_STKPL_STATUS;SALT BRINE;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.SV_STKPL_STATUS;ags02@gisphost.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.SV_STKPL_STATUS;MAG-CHLORIDE - LIQUID;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.SV_STKPL_STATUS;ags02@gisphost.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.SV_STKPL_STATUS;MAG-CHLOR - LIQUID OBPE;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.SV_STKPL_STATUS;ags02@gisphost.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;GIS.SV_STKPL_STATUS;CAL CHLORIDE - LIQUID;C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags02@gisphost.sde\GIS.SV_STKPL_STATUS;ags02@gisphost.sde
maintviewer_GISP.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\maintviewer_GISP.mxd;Layers;None;FW.DOTRegions;DOT Regions;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\FW.DOTRegions;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;NewConfig;Ideal Site;\\wvmoap134\Projects\Mesonet\Mesonet.gdb\NewConfig;N/A
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;Buffer5Miles;Five Mile Buffer Around Ideal Site;\\wvmoap134\Projects\Mesonet\Mesonet.gdb\Buffer5Miles;N/A
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;DOTFacility;DOTFacility;\\wvmoap134\Projects\Mesonet\Mesonet.gdb\DOTFacility;N/A
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;GIS.DOT_Facility;STORM OPERATIONAL STATUS;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.DOT_Facility;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;SALT - BULK;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;PRE-TREATED SALT;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;SNOW & ICE ABRASIVES;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;SALT BRINE;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;MAG-CHLORIDE - LIQUID;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;MAG-CHLOR - LIQUID OBPE;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;GIS.SV_STKPL_STATUS_TEST;CAL CHLORIDE - LIQUID;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\GIS.SV_STKPL_STATUS_TEST;DCagsdev01@osd4host.sde
mesonet.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\mesonet.mxd;Layers;None;FW.DOTRegions;DOT Regions;C:\Documents and Settings\hessd\Application Data\ESRI\ArcCatalog\DCagsdev01@osd4host.sde\FW.DOTRegions;DCagsdev01@osd4host.sde
MO_TestSvc.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\MO_TestSvc.mxd;Layers;None;Kinderhook;Kinderhook;R:\MO\MO.gdb\Kinderhook;N/A
MO_TestSvc.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\MO_TestSvc.mxd;Layers;None;Kinderhook_Town;Kinderhook_Town;R:\MO\MO.gdb\Kinderhook_Town;N/A
NaturalHeritage.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\NaturalHeritage.mxd;Layers;None;ENVGIS.nynhp_dot_known;Known Locations;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.nynhp_dot_known;envgis@osd4host.sde
NaturalHeritage.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\NaturalHeritage.mxd;Layers;None;ENVGIS.nynhp_dot_indiana_and_northern;Indiana and Northern Long-eared Bats;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.nynhp_dot_indiana_and_northern;envgis@osd4host.sde
NaturalHeritage.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\NaturalHeritage.mxd;Layers;None;ENVGIS.nynhp_dot_potential;Potential Locations;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.nynhp_dot_potential;envgis@osd4host.sde
NaturalHeritage.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\NaturalHeritage.mxd;Layers;None;ENVGIS.nynhp_dot_comms;Ecological Communities;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@osd4host.sde\ENVGIS.nynhp_dot_comms;envgis@osd4host.sde
