Map Document	MXD Path	DataFrame Name	DataFrame Description	Data Name	Layer name	Layer Datasource	DB User
maintviewerMarch2-2018.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewerMarch2-2018.mxd	Layers	None	FW.DOTRegions	DOT Regions	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\FW.DOTRegions	DCags02@gisphost.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.DOT_Facility	STORM OPERATIONAL STATUS	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.DOT_Facility	DCags02@gisphost.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.Salt_Fuel_locations	Salt Fuel Locations	C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.Salt_Fuel_locations	ags01@gisphost.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.STOCKPILE_STATUS	SALT - BULK	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\Connection to sde.sde\GIS.STOCKPILE_STATUS	Connection to sde.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.STOCKPILE_STATUS	PRE-TREATED SALT	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\Connection to sde.sde\GIS.STOCKPILE_STATUS	Connection to sde.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.STOCKPILE_STATUS	SNOW & ICE ABRASIVES	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\Connection to sde.sde\GIS.STOCKPILE_STATUS	Connection to sde.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.STOCKPILE_STATUS	SALT BRINE	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\Connection to sde.sde\GIS.STOCKPILE_STATUS	Connection to sde.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.STOCKPILE_STATUS	MAG-CHLORIDE - LIQUID	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\Connection to sde.sde\GIS.STOCKPILE_STATUS	Connection to sde.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.STOCKPILE_STATUS	MAG-CHLOR - LIQUID OBPE	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\Connection to sde.sde\GIS.STOCKPILE_STATUS	Connection to sde.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	GIS.STOCKPILE_STATUS	CAL CHLORIDE - LIQUID	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\Connection to sde.sde\GIS.STOCKPILE_STATUS	Connection to sde.sde
maintviewer_backup.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\maintviewer_backup.mxd	Layers	None	FW.DOTRegions	DOT Regions	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\FW.DOTRegions	DCags02@gisphost.sde
Maint_StockpileStatus.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus.mxd	Layers	None	GIS.STOCKPILE_STATUS	SALT - BULK	C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags03_gisp.sde\GIS.STOCKPILE_STATUS	ags03_gisp.sde
Maint_StockpileStatus.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus.mxd	Layers	None	GIS.STOCKPILE_STATUS	PRE-TREATED SALT	C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags03_gisp.sde\GIS.STOCKPILE_STATUS	ags03_gisp.sde
Maint_StockpileStatus.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus.mxd	Layers	None	GIS.STOCKPILE_STATUS	SNOW & ICE ABRASIVES	C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags03_gisp.sde\GIS.STOCKPILE_STATUS	ags03_gisp.sde
Maint_StockpileStatus.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus.mxd	Layers	None	GIS.STOCKPILE_STATUS	SALT BRINE	C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags03_gisp.sde\GIS.STOCKPILE_STATUS	ags03_gisp.sde
Maint_StockpileStatus.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus.mxd	Layers	None	GIS.STOCKPILE_STATUS	MAG-CHLORIDE - LIQUID	C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags03_gisp.sde\GIS.STOCKPILE_STATUS	ags03_gisp.sde
Maint_StockpileStatus.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus.mxd	Layers	None	GIS.STOCKPILE_STATUS	MAG-CHLOR - LIQUID OBPE	C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags03_gisp.sde\GIS.STOCKPILE_STATUS	ags03_gisp.sde
Maint_StockpileStatus.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus.mxd	Layers	None	GIS.STOCKPILE_STATUS	CAL CHLORIDE - LIQUID	C:\Users\oneilm\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags03_gisp.sde\GIS.STOCKPILE_STATUS	ags03_gisp.sde
Maint_StockpileStatus_SV.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus_SV.mxd	Layers	None	GIS.SV_STOCKPILE_STATUS_QA	"SALT, BULK"	C:\Users\kovacsh\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags01_gisp.sde\GIS.SV_STOCKPILE_STATUS_QA	ags01_gisp.sde
Maint_StockpileStatus_SV.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus_SV.mxd	Layers	None	GIS.SV_STOCKPILE_STATUS_QA	PRE-TREATED SALT	C:\Users\kovacsh\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags01_gisp.sde\GIS.SV_STOCKPILE_STATUS_QA	ags01_gisp.sde
Maint_StockpileStatus_SV.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus_SV.mxd	Layers	None	GIS.SV_STOCKPILE_STATUS_QA	SNOW & ICE ABRASIVES	C:\Users\kovacsh\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags01_gisp.sde\GIS.SV_STOCKPILE_STATUS_QA	ags01_gisp.sde
Maint_StockpileStatus_SV.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus_SV.mxd	Layers	None	GIS.SV_STOCKPILE_STATUS_QA	SALT BRINE	C:\Users\kovacsh\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags01_gisp.sde\GIS.SV_STOCKPILE_STATUS_QA	ags01_gisp.sde
Maint_StockpileStatus_SV.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus_SV.mxd	Layers	None	GIS.SV_STOCKPILE_STATUS_QA	"MAG-CHLORIDE, LIQUID"	C:\Users\kovacsh\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags01_gisp.sde\GIS.SV_STOCKPILE_STATUS_QA	ags01_gisp.sde
Maint_StockpileStatus_SV.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus_SV.mxd	Layers	None	GIS.SV_STOCKPILE_STATUS_QA	"MAG-CHLOR, LIQUID OBPE"	C:\Users\kovacsh\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags01_gisp.sde\GIS.SV_STOCKPILE_STATUS_QA	ags01_gisp.sde
Maint_StockpileStatus_SV.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Maint_StockpileStatus_SV.mxd	Layers	None	GIS.SV_STOCKPILE_STATUS_QA	"CAL CHLORIDE, LIQUID"	C:\Users\kovacsh\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\ags01_gisp.sde\GIS.SV_STOCKPILE_STATUS_QA	ags01_gisp.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.IdealSites	Ideal Site	C:\Users\rizzor\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_ags02@gisphost.sde\GIS.IdealSites	DC_ags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.IdealSitesBuffer	Five Mile Buffer Around Ideal Site	C:\Users\rizzor\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_ags02@gisphost.sde\GIS.IdealSitesBuffer	DC_ags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	DOTFacility	DOTFacility	\\wvmoap132\Projects\Mesonet\Mesonet.gdb\DOTFacility	N/A
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.DOT_Facility	STORM OPERATIONAL STATUS	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.DOT_Facility	DCags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.SV_STKPL_STATUS	SALT - BULK	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.SV_STKPL_STATUS	DCags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.SV_STKPL_STATUS	PRE-TREATED SALT	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.SV_STKPL_STATUS	DCags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.SV_STKPL_STATUS	SNOW & ICE ABRASIVES	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.SV_STKPL_STATUS	DCags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.SV_STKPL_STATUS	SALT BRINE	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.SV_STKPL_STATUS	DCags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.SV_STKPL_STATUS	MAG-CHLORIDE - LIQUID	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.SV_STKPL_STATUS	DCags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.SV_STKPL_STATUS	MAG-CHLOR - LIQUID OBPE	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.SV_STKPL_STATUS	DCags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	GIS.SV_STKPL_STATUS	CAL CHLORIDE - LIQUID	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\GIS.SV_STKPL_STATUS	DCags02@gisphost.sde
mesonet.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\mesonet.mxd	Layers	None	FW.DOTRegions	DOT Regions	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags02@gisphost.sde\FW.DOTRegions	DCags02@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.nynhp_dot_known	Known Locations	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.nynhp_dot_known	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.nynhp_dot_indiana_and_northern	Indiana and Northern Long-eared Bats	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.nynhp_dot_indiana_and_northern	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.nynhp_dot_potential	Potential Locations	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.nynhp_dot_potential	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.nynhp_dot_comms	Ecological Communities	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.nynhp_dot_comms	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	FW.Bridge	Bridges	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\fw@gisphost.sde\FW.Bridge	fw@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.CONUS_wet_linears_utm	NWI - Linear	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.CONUS_wet_linears_utm	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.regulatory_arcs	APA Regulatory - Linear	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.regulatory_arcs	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.cover_type_arcs	APA Cover - Linear	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.cover_type_arcs	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.CONUS_wet_poly_utm	NWI Wetlands	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.CONUS_wet_poly_utm	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.regulatory_polygons	APA Regulatory Type	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.regulatory_polygons	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.cover_type_polygons	APA Cover Type	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.cover_type_polygons	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.tidal	Tidal Wetlands	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.tidal	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.hydric_soils	Hydric Soils	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.hydric_soils	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.DEC_wtrcls_line	DEC Waterclass - Linear	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.DEC_wtrcls_line	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.DEC_wtrcls_poly	DEC Waterclass - Polygon	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.DEC_wtrcls_poly	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.polygons_060602	DEC Wetlands	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.polygons_060602	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.arcs_060602	DEC Wetlands - Linear	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.arcs_060602	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	ENVGIS.buffer_060602	100-Foot DEC Wetland Buffer	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\envgis@gisphost.sde\ENVGIS.buffer_060602	envgis@gisphost.sde
NaturalHeritage.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NaturalHeritage.mxd	Layers	None	FW.DOTRegions	DOT Regions	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\fw@gisphost.sde\FW.DOTRegions	fw@gisphost.sde
NYBoundaries.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries.mxd	Layers	None	FW.NYAssemblyDistricts	NY Assembly Districts	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\Connection to ags03gisp.sde\FW.NYAssemblyDistricts	Connection to ags03gisp.sde
NYBoundaries.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries.mxd	Layers	None	FW.NYSenateDistricts	NY Senate Districts	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\Connection to ags03gisp.sde\FW.NYSenateDistricts	Connection to ags03gisp.sde
NYBoundaries.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries.mxd	Layers	None	FW.USCongressionalDistricts	US Congressional Districts	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\Connection to ags03gisp.sde\FW.USCongressionalDistricts	Connection to ags03gisp.sde
NYBoundaries.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries.mxd	Layers	None	FW.DOTRegionsShoreline	DOTRegions	C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags01@gisphost.sde\FW.DOTRegionsShoreline	DCags01@gisphost.sde
NYBoundaries.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries.mxd	Layers	None	FW.DOTRegionsShoreline	County	C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags01@gisphost.sde\FW.DOTRegionsShoreline	DCags01@gisphost.sde
NYBoundaries.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries.mxd	Layers	None	GIS.MPOBoundaries	MPOBoundaries	C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DCags01@gisphost.sde\GIS.MPOBoundaries	DCags01@gisphost.sde
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	N/A2	Municipal	N/A	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	Municipal_Village	Village	Z:\GIS\Exchange\Outgoing\MONeil\ESRI_Online\WGS84.gdb\Municipal_Village	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	Municipal_City_Town	City-Town	Z:\GIS\Exchange\Outgoing\MONeil\ESRI_Online\WGS84.gdb\Municipal_City_Town	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	Municipal_County	County	Z:\GIS\Exchange\Outgoing\MONeil\ESRI_Online\WGS84.gdb\Municipal_County	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	N/A2	Political	N/A	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	Political_US_Congressional_District	US Congressional District	Z:\GIS\Exchange\Outgoing\MONeil\ESRI_Online\WGS84.gdb\Political_US_Congressional_District	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	Political_NY_Senate_District	NY Senate District	Z:\GIS\Exchange\Outgoing\MONeil\ESRI_Online\WGS84.gdb\Political_NY_Senate_District	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	Political_NY_Assembly_District	NY Assembly District	Z:\GIS\Exchange\Outgoing\MONeil\ESRI_Online\WGS84.gdb\Political_NY_Assembly_District	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	N/A2	Other	N/A	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	Other_Metropolitan_Planning_Org_MPO_	Metropolitan Planning Org (MPO)	Z:\GIS\Exchange\Outgoing\MONeil\ESRI_Online\WGS84.gdb\Other_Metropolitan_Planning_Org_MPO_	N/A
NYBoundaries_EO.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYBoundaries_EO.mxd	WGS84	None	Other_DOT_Region	DOT Region	Z:\GIS\Exchange\Outgoing\MONeil\ESRI_Online\WGS84.gdb\Other_DOT_Region	N/A
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Locker	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Locker	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Parks	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Parks	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Racks	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Racks	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Shops	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Shops	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Kiosk	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Kiosk	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Parking Facilities	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Parking Facilities	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Restroom Facilities	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Restroom Facilities	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
NYSBikeMap.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\NYSBikeMap.mxd	Layers	None	GIS.BikeFacilities	Drinking Fountain Facilities	C:\Users\hkovacs\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags03@gisphost.sde\GIS.BikeFacilities	ags03@gisphost.sde
